Datetime,Open,High,Low,Close,Adj Close,Volume
2025-08-21 06:14:00,43960.0,43960.0,43950.0,43950.0,43950.0,68
2025-08-21 06:16:00,43950.0,43980.0,43950.0,43970.0,43970.0,465
2025-08-21 06:18:00,43970.0,43980.0,43960.0,43970.0,43970.0,539
2025-08-21 06:20:00,43960.0,43970.0,43950.0,43960.0,43960.0,702
2025-08-21 06:22:00,43950.0,43970.0,43950.0,43970.0,43970.0,875
2025-08-21 06:24:00,43960.0,43970.0,43940.0,43940.0,43940.0,6146
2025-08-22 00:04:00,43930.0,43930.0,43870.0,43880.0,43880.0,15244
2025-08-22 00:06:00,43890.0,43960.0,43890.0,43940.0,43940.0,2760
2025-08-22 00:08:00,43950.0,43960.0,43900.0,43900.0,43900.0,1347
2025-08-22 00:10:00,43910.0,43910.0,43860.0,43860.0,43860.0,1719
2025-08-22 00:12:00,43860.0,43860.0,43700.0,43720.0,43720.0,5467
2025-08-22 00:14:00,43720.0,43730.0,43620.0,43650.0,43650.0,5146
2025-08-22 00:16:00,43630.0,43700.0,43620.0,43690.0,43690.0,3419
2025-08-22 00:18:00,43680.0,43740.0,43660.0,43710.0,43710.0,2755
2025-08-22 00:20:00,43720.0,43780.0,43720.0,43770.0,43770.0,3725
2025-08-22 00:22:00,43770.0,43810.0,43770.0,43810.0,43810.0,4545
2025-08-22 00:24:00,43820.0,43870.0,43820.0,43850.0,43850.0,2906
2025-08-22 00:26:00,43830.0,43830.0,43790.0,43800.0,43800.0,722
2025-08-22 00:28:00,43800.0,43800.0,43760.0,43780.0,43780.0,1211
